2025-06-02 00:00:00.000;10,00
2025-05-30 00:00:00.000;20,00
2025-01-07 00:00:00.000;115,00
2024-12-30 00:00:00.000;82,00
2024-08-30 00:00:00.000;1330,00
2024-05-28 00:00:00.000;144,00
2024-03-19 00:00:00.000;357,00
2024-03-18 00:00:00.000;252,00
2023-12-29 00:00:00.000;175,00
